公司統一編號,公司名稱,分公司統一編號,分公司名稱,分公司地址,分公司狀態
22853565,來來超商股份有限公司,27241220,第八四八分公司,新竹縣竹東鎮東寧路３段２號１樓,03
22853565,來來超商股份有限公司,27242488,第八五二分公司,苗栗縣竹南鎮光復路３４２號１樓,03
22853565,來來超商股份有限公司,27242494,第八三九分公司,桃園市中壢區新中北路三七二號一樓,03
22853565,來來超商股份有限公司,27242500,第八五０分公司,桃園市觀音區中興路１５號１樓,03
22853565,來來超商股份有限公司,27242570,第八五四分公司,高雄市鼓山區鼓山三路１３-１號１樓,01
22853565,來來超商股份有限公司,27242585,第八五五分公司,桃園市龜山區忠義路３段１-１號１樓,01
22853565,來來超商股份有限公司,27242591,第八五一分公司,新北市泰山區楓江路３０號１樓,01
22853565,來來超商股份有限公司,27242608,第八五三分公司,新北市三重區長壽街七十號一樓,03
22853565,來來超商股份有限公司,27242614,第八五六分公司,臺北市中山區龍江路４７號１樓,01
22853565,來來超商股份有限公司,27243466,第八五八分公司,新北市新店區民族路６號１樓,03
22853565,來來超商股份有限公司,27243472,第八五七分公司,臺中市潭子區秀潭村潭子街３段１１８號１樓,03
22853565,來來超商股份有限公司,27243894,第八六０分公司,新竹縣關西鎮正義路２７號１樓,03
22853565,來來超商股份有限公司,27244063,第八六二分公司,臺北市中正區重慶南路一段七十號一樓,03
22853565,來來超商股份有限公司,27244079,第八六三分公司,苗栗縣三灣鄉中正路２６９號１樓,03
22853565,來來超商股份有限公司,27244084,第八六一分公司,新竹縣竹北市光明三路５９號１樓,01
22853565,來來超商股份有限公司,27244438,第八六四分公司,高雄市苓雅區武昌路７７號１樓,01
22853565,來來超商股份有限公司,27244444,第八六六分公司,臺北市士林區福港街１５８之１號１樓,03
22853565,來來超商股份有限公司,27244583,第八六八分公司,南投縣埔里鎮西安路１段７４號１樓,01
22853565,來來超商股份有限公司,27244606,第八六七分公司,新北市板橋區三民路２段２０４－４號１樓,03
22853565,來來超商股份有限公司,27245160,第八六九分公司,臺中市太平區光興路７２０號１樓,01
22853565,來來超商股份有限公司,27245176,第八七二分公司,南投縣南投市彰南路２段９７０號１樓,03
22853565,來來超商股份有限公司,27245339,第八七０分公司,高雄市苓雅區福德三路２２６號１樓,03
22853565,來來超商股份有限公司,27246055,第八七三分公司,臺北市北投區復興四路２３號１樓,01
22853565,來來超商股份有限公司,27246061,第八七四分公司,高雄市鳳山區瑞春街４６號１樓,01
22853565,來來超商股份有限公司,27246323,第八七九分公司,高雄市三民區大昌二路３４６號１樓,03
22853565,來來超商股份有限公司,27246409,第八七六分公司,苗栗縣南庄鄉中正路６７號１樓,03
22853565,來來超商股份有限公司,27246415,第八七八分公司,桃園市平鎮區金陵路二段24、26號1樓,01
22853565,來來超商股份有限公司,27246597,第八八一分公司,桃園市中壢區功學路112號,03
22853565,來來超商股份有限公司,27246604,第八八０分公司,高雄市前鎮區漁港東二路８５號１樓,03
22853565,來來超商股份有限公司,27246610,第八七五分公司,苗栗縣苗栗市為公路８號１樓,01
22853565,來來超商股份有限公司,27246626,第八二八分公司,新竹縣湖口鄉仁樂路１５８號１樓,03
22853565,來來超商股份有限公司,27246822,第八八二分公司,桃園市中壢區環中東路５０號１樓,01
22853565,來來超商股份有限公司,27246837,第八八三分公司,桃園市中壢區龍昌路２５８號１樓,01
22853565,來來超商股份有限公司,27247054,第八八四分公司,臺中市南區臺中市南屯區向心南路７２０號１樓,03
22853565,來來超商股份有限公司,27247060,第八八五分公司,高雄市左營區華夏路１７６１號１樓,03
22853565,來來超商股份有限公司,27247224,第八八九分公司,高雄市鼓山區哨船街４１號１樓,01
22853565,來來超商股份有限公司,27247250,第八八六分公司,臺北市信義區忠孝東路５段５２４巷５弄１８號１樓,03
22853565,來來超商股份有限公司,27247266,第八九０分公司,新北市樹林區大安路５３０號１樓,03
22853565,來來超商股份有限公司,27247272,第八五三分公司,新北市汐止區福德三路１６號１樓,01
22853565,來來超商股份有限公司,27247667,第八六五分公司,新北市板橋區文化路２段５８４號１樓,01
22853565,來來超商股份有限公司,27247673,第八八七分公司,桃園市大園區三民路二段95、97號1樓,01
22853565,來來超商股份有限公司,27247744,第八八八分公司,臺中市中區中正路１２５號１樓,03
22853565,來來超商股份有限公司,27247759,第八九一分公司,南投縣埔里鎮中山路３段１０６號１樓,01
22853565,來來超商股份有限公司,27248032,第八九二分公司,南投縣國姓鄉石門村中興路１８４號１樓,01
22853565,來來超商股份有限公司,27248862,第八九三分公司,南投縣埔里鎮中山路３段４５１號１樓,01
22853565,來來超商股份有限公司,27248878,第八九四分公司,苗栗縣三義鄉雙湖村雙湖９６號１樓,01
22853565,來來超商股份有限公司,27249068,第八九六分公司,新北市淡水區北新路１８４巷５２號１樓,03
22853565,來來超商股份有限公司,27249237,第八九七分公司,桃園市中壢區永強街１０３號１樓,03
22853565,來來超商股份有限公司,27249341,第二一二分公司,屏東縣屏東市民學路１２２號１樓,03
22853565,來來超商股份有限公司,27249356,第八九八分公司,新竹縣新埔鎮新關路７８號１樓,01
22853565,來來超商股份有限公司,27249476,第八九九分公司,屏東縣屏東市自由路４２０之１０號１樓,01
22853565,來來超商股份有限公司,27249665,第二七六分公司,桃園市八德區介壽路１段４０１號１樓,01
22853565,來來超商股份有限公司,27249911,第三０四分公司,新北市三重區重陽路３段１４４號１樓,03
22853565,來來超商股份有限公司,27250944,第八五九分公司,臺北市松山區撫遠街３８２號１樓,01
22853565,來來超商股份有限公司,27251134,第八七一分公司,新北市淡水區新民街１７８號１樓,03
22853565,來來超商股份有限公司,27251606,第四三三分公司,臺北市文山區木柵路３段４６號１樓,03
22853565,來來超商股份有限公司,27252083,第四三七分公司,雲林縣西螺鎮振興路２１５號１樓,03
22853565,來來超商股份有限公司,27252106,第五七六分公司,苗栗縣苗栗市中山路３３１號１樓,03
22853565,來來超商股份有限公司,27252366,第六二四分公司,苗栗縣苗栗市愛國路２８號１樓,01
22853565,來來超商股份有限公司,27252632,第六六０分公司,桃園市中壢區忠孝路４７９號１樓,01
22853565,來來超商股份有限公司,27252817,第九０一分公司,桃園市新屋區中華路６４９號１樓,03
22853565,來來超商股份有限公司,27252823,第八九五分公司,新北市中和區大勇街２７巷２號１樓,03
22853565,來來超商股份有限公司,27252838,第二六七分公司,臺北市內湖區康樂街２００號１樓,03
22853565,來來超商股份有限公司,27253203,第七二八分公司,桃園市中壢區中山東路３段２號１樓,01
22853565,來來超商股份有限公司,27253219,第九０二分公司,高雄市三民區有光路１２號１樓,03
22853565,來來超商股份有限公司,27253225,第九０三分公司,苗栗縣三義鄉中正路６１號１樓,03
22853565,來來超商股份有限公司,27253392,第六七八分公司,桃園市龜山區山鶯路２００號１樓,01
22853565,來來超商股份有限公司,27253409,第九０四分公司,南投縣草屯鎮中正路８８５號１樓,03
22853565,來來超商股份有限公司,27253490,第七一０分公司,臺北市信義區松山路４６６號１樓,03
22853565,來來超商股份有限公司,27253506,第六九四分公司,臺北市文山區指南路２段１４５號１樓,03
22853565,來來超商股份有限公司,27253978,第九０九分公司,基隆市中正區義二路１７４號１樓,01
22853565,來來超商股份有限公司,27253983,第九０八分公司,新北市板橋區民生路２段２４７號１樓,03
22853565,來來超商股份有限公司,27253999,第九０六分公司,彰化縣溪湖鎮向上路２２號１樓,01
22853565,來來超商股份有限公司,27254603,第九一０分公司,新竹市牛埔東路１９６號１樓,03
22853565,來來超商股份有限公司,27255429,第九一一分公司,高雄市小港區桂陽路２號１樓,03
22853565,來來超商股份有限公司,27256320,第九０五分公司,新北市樹林區太平路１４８號１樓,03
22853565,來來超商股份有限公司,27256790,第九一二分公司,新北市汐止區汐平路１段１號１樓,01
22853565,來來超商股份有限公司,27257030,第九一四分公司,高雄市橋頭區仕隆路１６１號１樓,01
22853565,來來超商股份有限公司,27257046,第九一三分公司,新北市樹林區中華路１３５號１樓,01
22853565,來來超商股份有限公司,27257051,第九０七分公司,新北市中和區民生路８１號１樓,03
22853565,來來超商股份有限公司,27257329,第九一五分公司,臺北市松山區敦化北路２２２巷１８弄９號１樓,03
22853565,來來超商股份有限公司,27257904,第九一六分公司,彰化縣福興鄉員鹿路１段３７９號１樓,03
22853565,來來超商股份有限公司,27258538,第九二０分公司,屏東縣萬巒鄉褒忠路１７７號１樓,03
22853565,來來超商股份有限公司,27258544,第九一八分公司,桃園市平鎮區金陵路３段２４９號１樓,01
22853565,來來超商股份有限公司,27258559,第九一七分公司,桃園市中壢區莊敬路１６２號１樓,03
22853565,來來超商股份有限公司,27258925,第九二二分公司,新北市汐止區復興路２８號１樓,03
22853565,來來超商股份有限公司,27258930,第九二一分公司,高雄市苓雅區苓雅一路３５號１樓,03
22853565,來來超商股份有限公司,27258946,第九一九分公司,基隆市中山區文化路１９７號１樓,03
22853565,來來超商股份有限公司,27259305,第九二三分公司,彰化縣員林市南平街１４０號１樓,01
22853565,來來超商股份有限公司,27259311,第九二四分公司,臺北市中山區民權東路２段１４２號１樓,03
22853565,來來超商股份有限公司,27259847,第九二六分公司,彰化縣彰化市建國北路２３８號１樓,03
22853565,來來超商股份有限公司,27259852,第九二七分公司,臺中市沙鹿區臺灣大道七段62號1樓,01
22853565,來來超商股份有限公司,27312049,第八一一分公司,新北市板橋區長安街１３８巷１弄４６號１樓,03
22853565,來來超商股份有限公司,27312054,第八０九分公司,基隆市信義區仁一路２７號１樓,01
22853565,來來超商股份有限公司,27312667,第八一０分公司,新北市蘆洲區三民路８１號１樓,03
22853565,來來超商股份有限公司,27314074,第八一四分公司,新竹縣新豐鄉忠孝路２號１樓,01
22853565,來來超商股份有限公司,27314095,第八一二分公司,新竹市內湖路１０３號１樓,01
22853565,來來超商股份有限公司,27318450,第八一三分公司,高雄市左營區高雄市新興區七賢一路二九０號一樓,03
22853565,來來超商股份有限公司,27318472,第八一五分公司,高雄市三民區九如二路３６８號１樓,01
22853565,來來超商股份有限公司,27323658,第八一六分公司,新北市中和區興南路１段７６號１樓,03
22853565,來來超商股份有限公司,27324404,第八一七分公司,新北市鶯歌區鶯桃路５４１號１樓,03
22853565,來來超商股份有限公司,27329506,第八一八分公司,新北市板橋區南雅南路二段一六六號一樓,03
22853565,來來超商股份有限公司,27333038,第八二０分公司,臺北市中正區許昌街６號１樓,03
22853565,來來超商股份有限公司,27333044,第八二一分公司,臺北市中正區忠孝西路１段４５號１樓,03
22853565,來來超商股份有限公司,27336730,第八一九分公司,桃園市中壢區文化路３３６號１樓,01
22853565,來來超商股份有限公司,27336751,第八二四分公司,桃園市八德區永豐路５５６號１樓,03
22853565,來來超商股份有限公司,27336773,第八二六分公司,高雄市鳳山區濱山街３５號１樓,03
22853565,來來超商股份有限公司,27336788,第八二五分公司,桃園市觀音區信義路７７號１樓,01
22853565,來來超商股份有限公司,27337365,第八二七分公司,臺中市北屯區北屯路４３５－１６號１樓,03
22853565,來來超商股份有限公司,27338701,第八三一分公司,臺中市神岡區神岡路三八號一樓,03
22853565,來來超商股份有限公司,27338717,第八三０分公司,桃園市大園區中山南路１號１樓,03
22853565,來來超商股份有限公司,27922801,第九二五分公司,新北市中和區福美路308、310號1樓,01
22853565,來來超商股份有限公司,27922817,第九二八分公司,新竹縣關西鎮中山東路31、33號1樓,01
22853565,來來超商股份有限公司,27922844,第九三一分公司,高雄市楠梓區後昌路１０４０號１樓,03
22853565,來來超商股份有限公司,27923246,第九三二分公司,桃園市蘆竹區山林路２段３９１號１樓,01
22853565,來來超商股份有限公司,27923251,第九三０分公司,新北市中和區莊敬路４９巷２７號１樓,03
22853565,來來超商股份有限公司,27923392,第九二九分公司,臺北市內湖區星雲街２０８-１號１樓,03
22853565,來來超商股份有限公司,27923816,第九三五分公司,新竹縣竹北市中正西路９９９號１樓,03
22853565,來來超商股份有限公司,27924239,第九三六分公司,桃園市蘆竹區大竹路４９２號１樓,03
22853565,來來超商股份有限公司,27924245,第九三四分公司,彰化縣彰化市線東路１段２７４之１２號１樓,03
22853565,來來超商股份有限公司,27924575,第九三八分公司,桃園市八德區介壽路１段２３０號１樓,03
22853565,來來超商股份有限公司,27924580,第九三七分公司,苗栗縣竹南鎮保安林１０１號１樓,01
22853565,來來超商股份有限公司,27924625,第九三九分公司,新北市板橋區大仁街８０號１樓,01
22853565,來來超商股份有限公司,27924630,第九四二分公司,臺中市神岡區中山路８５３號１樓,03
22853565,來來超商股份有限公司,27925357,第九四０分公司,臺北市北投區尊賢街２２１號１樓,01
22853565,來來超商股份有限公司,27925363,第九三三分公司,彰化縣彰化市福山街214、216號1樓,01
22853565,來來超商股份有限公司,27925379,第九四四分公司,新北市汐止區汐萬路1段353、355號1樓,01
22853565,來來超商股份有限公司,27925384,第九四七分公司,新北市瑞芳區瑞濱路３２－５號１樓,01
22853565,來來超商股份有限公司,27925390,第九四三分公司,雲林縣斗六市雲林路２段４１８號１樓,01
22853565,來來超商股份有限公司,27926362,第九四五分公司,新竹縣竹北市光明九路76、76-1號1樓,01
22853565,來來超商股份有限公司,27926378,第九四九分公司,苗栗縣竹南鎮仁愛路１２２０號１樓,03
22853565,來來超商股份有限公司,27926383,第九五０分公司,臺中市石岡區豐勢路５－１號１樓,03
22853565,來來超商股份有限公司,27926709,第九五一分公司,新北市淡水區北新路１４１巷２弄２號１樓,03
22853565,來來超商股份有限公司,27926715,第九五三分公司,新北市中和區民享街８６巷１號１樓,03
22853565,來來超商股份有限公司,27927094,第九五四分公司,臺北市士林區和豐街３９巷２號１樓,01
22853565,來來超商股份有限公司,27927117,第九五五分公司,新竹縣新豐鄉康樂路１段１０４號１樓,03
22853565,來來超商股份有限公司,27927355,第九五二分公司,新北市中和區中和路１６３號１樓,01
22853565,來來超商股份有限公司,27927361,第九五六分公司,桃園市中壢區莊敬路７７９號１樓,01
22853565,來來超商股份有限公司,27927377,第九五七分公司,高雄市楠梓區楠陽路１４０號１樓,01
22853565,來來超商股份有限公司,27927518,第九五九分公司,高雄市左營區榮總路１０５號１樓,03
22853565,來來超商股份有限公司,27927968,第九四八分公司,苗栗縣頭份市水源路３９號１樓,03
22853565,來來超商股份有限公司,27928376,第九五八分公司,苗栗縣頭份市水源路２８８號１樓,03
22853565,來來超商股份有限公司,27928381,第九六四分公司,桃園市大溪區康莊路３０號１樓,01
22853565,來來超商股份有限公司,27929889,第九六八分公司,臺中市東區樂業路３４２號１樓,03
22853565,來來超商股份有限公司,27929902,第九六０分公司,新北市板橋區三民路２段１８６巷４０號１樓,01
22853565,來來超商股份有限公司,27929918,第九六二分公司,新北市板橋區大觀路３段１６０巷３６號１樓,01
22853565,來來超商股份有限公司,27929924,第九六六分公司,桃園市大溪區仁和七街５２號１樓,03
22853565,來來超商股份有限公司,27930534,第九六九分公司,新北市蘆洲區民族路500、502號1樓,01
22853565,來來超商股份有限公司,27930540,第九六七分公司,桃園市桃園區中正五街１３７號１樓,03
22853565,來來超商股份有限公司,27930555,第九六三分公司,苗栗縣銅鑼鄉中正路２０７號１樓,01
22853565,來來超商股份有限公司,27930767,第九七０分公司,臺北市松山區三民路１３７號１樓,01
22853565,來來超商股份有限公司,27931631,第二四四分公司,臺中市東區十甲路５２１號１樓,03
22853565,來來超商股份有限公司,27931647,第０六二分公司,新北市板橋區國光路４７號１樓,03
22853565,來來超商股份有限公司,27931652,第三０三分公司,桃園市中壢區榮安十三街２３０號１樓,03
22853565,來來超商股份有限公司,27931668,第九四一分公司,臺北市大安區忠孝東路３段２７８號１樓,03
22853565,來來超商股份有限公司,27932420,第０七九分公司,彰化縣鹿港鎮鹿和路１段２０１號１樓,03
22853565,來來超商股份有限公司,27932435,第九四六分公司,彰化縣社頭鄉清水岩路２９６之１號１樓,01
22853565,來來超商股份有限公司,27932441,第０九五分公司,臺中市大肚區遊園路２段１２９號１樓,01
22853565,來來超商股份有限公司,27932456,第三一四分公司,桃園市平鎮區中興路平鎮段４８９號１樓,03
22853565,來來超商股份有限公司,27932462,第二七七分公司,桃園市中壢區中山路３２１號１樓,03
22853565,來來超商股份有限公司,27932478,第二七五分公司,新北市土城區學成路１１０號１樓,01
22853565,來來超商股份有限公司,27932483,第二四六分公司,基隆市中正區義二路１９１號１樓,01
22853565,來來超商股份有限公司,27932575,第三三０分公司,桃園市復興區中正路９３號１樓,01
22853565,來來超商股份有限公司,27933201,第三三九分公司,桃園市大園區三民路２段１６號１樓,01
22853565,來來超商股份有限公司,27933477,第一五０分公司,桃園市中壢區溪洲街７１號１樓,01
22853565,來來超商股份有限公司,27934004,第二四八分公司,彰化縣二水鄉光文路９號１樓,01
22853565,來來超商股份有限公司,27934314,第二八五分公司,桃園市觀音區中正路１４３號１樓,01
22853565,來來超商股份有限公司,27934320,第三六四分公司,桃園市龍潭區新生路口１１４號１樓,03
22853565,來來超商股份有限公司,27934335,第九六一分公司,新北市汐止區大同路３段４３７號１樓,03
22853565,來來超商股份有限公司,27934813,第七四三分公司,臺中市西屯區成都路227、229號1樓,01
22853565,來來超商股份有限公司,27934829,第三八０分公司,新竹縣新豐鄉成德街１號１樓,01
22853565,來來超商股份有限公司,27934834,第０四九分公司,彰化縣福興鄉員鹿路２段４８２號１樓,03
22853565,來來超商股份有限公司,27934840,第二八七分公司,臺北市萬華區萬大路424巷112-4、112-5號1樓,01
22853565,來來超商股份有限公司,27934861,第六七四分公司,彰化縣埔心鄉新館路７２６號１樓,01
22853565,來來超商股份有限公司,27934877,第五七二分公司,新北市中和區興南路２段１４０號１樓,01
22853565,來來超商股份有限公司,27934882,第四五０分公司,雲林縣西螺鎮新社路２２７號１樓,03
22853565,來來超商股份有限公司,27934898,第七六四分公司,彰化縣田尾鄉民生路１段７號１樓,01
22853565,來來超商股份有限公司,27935117,第五九四分公司,高雄市三民區建德路５１號１樓,01
22853565,來來超商股份有限公司,27935123,第九七五分公司,苗栗縣後龍鎮三民路１２１號１樓,03
22853565,來來超商股份有限公司,27935263,第九七二分公司,臺北市松山區光復北路３２號１樓,01
22853565,來來超商股份有限公司,27935334,第六一六分公司,南投縣名間鄉松嶺街２８８號１樓,01
22853565,來來超商股份有限公司,27935355,第九七七分公司,基隆市中正區北寧路２７號１樓,03
22853565,來來超商股份有限公司,27935361,第九七八分公司,新北市深坑區北深路２段５３號１樓,03
22853565,來來超商股份有限公司,27935377,第九七六分公司,桃園市桃園區力行路４０號１樓,01
22853565,來來超商股份有限公司,27935382,第九七四分公司,新竹縣橫山鄉中豐路３段６２號１樓,01
22853565,來來超商股份有限公司,27935398,第九七一分公司,彰化縣永靖鄉永福路１段１５７號１樓,03
22853565,來來超商股份有限公司,27935427,第六九六分公司,屏東縣屏東市華盛街３之１號１樓,03
22853565,來來超商股份有限公司,27935854,第九六五分公司,臺中市太平區太平二十街１號１樓,03
22853565,來來超商股份有限公司,27935860,第九八０分公司,新竹縣竹北市東興路１段９４１號１樓,01
22853565,來來超商股份有限公司,27936241,第九八一分公司,基隆市中山區中華路５３號１樓,03
22853565,來來超商股份有限公司,27936256,第六七九分公司,新竹縣新豐鄉建興路２段３３９號１樓,03
22853565,來來超商股份有限公司,27936262,第九七九分公司,桃園市觀音區中山路７３號１樓,03
22853565,來來超商股份有限公司,27936410,第九七三分公司,高雄市旗山區南二路８５之３號１樓,03
22853565,來來超商股份有限公司,27936426,第四六０分公司,雲林縣林內鄉瑞農路１０號１樓,01
22853565,來來超商股份有限公司,27936538,第九八六分公司,高雄市三民區九如二路３８號１樓,03
22853565,來來超商股份有限公司,27936544,第九八二分公司,桃園市大溪區復興路１７２號１樓,03
22853565,來來超商股份有限公司,27936663,第七五一分公司,臺北市南港區舊莊街１段３巷１６號１樓,03
22853565,來來超商股份有限公司,27936679,第九八八分公司,臺北市北投區吉利街２５７巷３弄１７號１樓,03
22853565,來來超商股份有限公司,27936919,第九八四分公司,苗栗縣造橋鄉談文村淡文湖５１之１５號１樓,01
22853565,來來超商股份有限公司,27936925,第九八七分公司,新竹市關東路57、59、61、63號1樓,01
22853565,來來超商股份有限公司,27937749,第九九三分公司,桃園市桃園區龍祥街４８號１樓,01
22853565,來來超商股份有限公司,27937754,第九九０分公司,高雄市大社區三民路２３６之４號１樓,03
22853565,來來超商股份有限公司,27937760,第九八九分公司,高雄市楠梓區右昌街７６７號１樓,03
22853565,來來超商股份有限公司,27937776,第九八五分公司,桃園市中壢區龍江路５８號１樓,03
22853565,來來超商股份有限公司,27937966,第九九二分公司,新竹市藝術路８號１樓,01
22853565,來來超商股份有限公司,27938347,第九九五分公司,新竹市牛埔東路１１９號１樓,01
22853565,來來超商股份有限公司,27938352,第九九七分公司,臺中市北屯區東山路一段373-3、375號1樓,01
22853565,來來超商股份有限公司,27938634,第九九八分公司,高雄市苓雅區武廟路90號1樓,03
22853565,來來超商股份有限公司,27938640,第九九四分公司,桃園市楊梅區金山街393號1樓,03
22853565,來來超商股份有限公司,27938661,第一０００分公司,新北市永和區永和路2段235之1號1樓,03
22853565,來來超商股份有限公司,27938705,第九九九分公司,臺北市大安區濟南路3段27號1樓,03
22853565,來來超商股份有限公司,27938938,第九八三分公司,新北市三峽區中山路307號1樓,03
22853565,來來超商股份有限公司,27939036,第一○○三分公司,桃園市龜山區大崗里忠義路2段17號1樓,03
22853565,來來超商股份有限公司,27939704,第一○○二分公司,屏東縣萬丹鄉萬丹路3段2、6號1樓,01
22853565,來來超商股份有限公司,27939710,第一００六分公司,桃園市大園區航翔路101號1樓,01
22853565,來來超商股份有限公司,27939726,第九九六分公司,新北市汐止區福德一路50號1樓,03
22853565,來來超商股份有限公司,27939752,第一○○四分公司,南投縣南投市復興路461號1樓,01
22853565,來來超商股份有限公司,27939768,第六八九分公司,桃園市桃園區樹仁三街68號1樓,03
22853565,來來超商股份有限公司,27939839,第一○一三分公司,臺中市大甲區水源路81號1樓,03
22853565,來來超商股份有限公司,27939893,第一○一二分公司,臺中市太平區宜昌路126、128、130號1樓,01
22853565,來來超商股份有限公司,27939916,第一○一一分公司,彰化縣福興鄉彰水路282號1樓,01
22853565,來來超商股份有限公司,27940054,第一○一四分公司,新北市八里區中華路2段468號1樓,03
22853565,來來超商股份有限公司,27940414,第1015分公司,桃園市大園區中山南路一段82號1樓,01
22853565,來來超商股份有限公司,27940462,第一０一０分公司,新竹縣竹東鎮朝陽路71號1樓,03
22853565,來來超商股份有限公司,27940976,第一０一八分公司,雲林縣斗六市石榴路197之9號1樓,03
22853565,來來超商股份有限公司,27940982,第一００七分公司,新北市汐止區仁愛路180號1樓,03
22853565,來來超商股份有限公司,27941130,第一○一六分公司,新北市中和區景新街427號1樓,01
22853565,來來超商股份有限公司,27941172,第一００八分公司,臺北市萬華區中華路2段144號1樓,03
22853565,來來超商股份有限公司,27941238,第四０五分公司,新北市蘆洲區長安街191號1樓,01
22853565,來來超商股份有限公司,27941270,第一０一七分公司,南投縣南投市成功路3段317號1樓,01
22853565,來來超商股份有限公司,27941309,第一０二三分公司,高雄市左營區崇德路117號1樓,01
22853565,來來超商股份有限公司,27941933,第一０二五分公司,桃園市八德區介壽路1段18號1樓,03
22853565,來來超商股份有限公司,27941949,第一０一九分公司,新北市土城區裕民路92巷22弄3號1樓,03
22853565,來來超商股份有限公司,27942026,第一０二九分公司,雲林縣北港鎮中山路18號1樓,03
22853565,來來超商股份有限公司,27942118,第一○二四分公司,臺中市南區樹義6巷3之2號1樓,01
22853565,來來超商股份有限公司,27942124,第一○二七分公司,雲林縣斗南鎮建國二路2之1號1樓,03
22853565,來來超商股份有限公司,27942166,第一０二六分公司,臺北市大同區民族西路223之17號1樓,03
22853565,來來超商股份有限公司,27942406,第一０二０分公司,新北市板橋區金門街365號1樓,01
22853565,來來超商股份有限公司,27942882,第一○三三分公司,桃園市平鎮區平東路138號1樓,01
22853565,來來超商股份有限公司,27942932,第一０三二分公司,彰化縣福興鄉彰鹿路7段541號1樓,01
22853565,來來超商股份有限公司,27943165,第一○二八分公司,基隆市七堵區明德三路102號1樓,03
22853565,來來超商股份有限公司,27943170,第一○三四分公司,苗栗縣苗栗市民族路132號1樓,03
22853565,來來超商股份有限公司,27943186,第一○三一分公司,臺北市北投區知行路1號1樓,01
22853565,來來超商股份有限公司,27943411,第一０三七分公司,新北市深坑區北深路1段38號1樓,01
22853565,來來超商股份有限公司,27943469,第一０三五分公司,新北市板橋區懷德街181巷5號1樓,03
22853565,來來超商股份有限公司,27943756,第一○三九分公司,新北市汐止區彰樹一路119巷25號1樓,01
22853565,來來超商股份有限公司,27943762,第一０三０分公司,新北市新莊區昌隆街90號1樓,03
22853565,來來超商股份有限公司,27943783,第一０三八分公司,臺中市沙鹿區中山路605號1樓,03
22853565,來來超商股份有限公司,27943812,第一０三六分公司,新北市土城區福安街72號1樓,01
22853565,來來超商股份有限公司,27945038,第一０四０分公司,臺北市萬華區西園路2段252號1樓,03
22853565,來來超商股份有限公司,27945207,第一０四五分公司,新北市新莊區中華路2段208號1樓,01
22853565,來來超商股份有限公司,27945537,第一０四二分公司,雲林縣四湖鄉中正路345號1樓,01
22853565,來來超商股份有限公司,27945543,第二二八分公司,臺中市南屯區向上路五段125號1樓,01
22853565,來來超商股份有限公司,27946070,第九九一分公司,桃園市大園區國際路3段728號1樓,03
22853565,來來超商股份有限公司,27946085,第一０四一分公司,基隆市暖暖區暖暖街491號1樓,03
22853565,來來超商股份有限公司,27946091,第一０四四分公司,基隆市安樂區基金一路135巷37號1樓,03
22853565,來來超商股份有限公司,27947275,第一０四六分公司,臺北市萬華區萬大路235號1樓,03
22853565,來來超商股份有限公司,27947351,第一○四八分公司,基隆市中山區中和路168巷9弄21號1樓,01
22853565,來來超商股份有限公司,27947612,第一０四九分公司,高雄市左營區自由四路524號1樓,03
22853565,來來超商股份有限公司,27947839,第一０五二分公司,新竹縣竹東鎮北興路1段591號1樓,01
22853565,來來超商股份有限公司,27949055,第一０五一分公司,臺中市西區華美西街1段112號1樓,03
22853565,來來超商股份有限公司,27949463,第一０五三分公司,新竹市元培街379、381號1樓,03
22853565,來來超商股份有限公司,27949528,第一０五０分公司,桃園市八德區介壽路2段1103號1樓,03
22853565,來來超商股份有限公司,27949549,第一０二二分公司,桃園市蘆竹區福祿一街223號1樓,03
22853565,來來超商股份有限公司,27949864,第一００九分公司,新北市樹林區中山路2段153號1樓,03
22853565,來來超商股份有限公司,27950284,第一００一分公司,新北市板橋區重慶路218號1樓,03
22853565,來來超商股份有限公司,27950290,第一０四七分公司,新北市三芝區三民街27巷2、4號1樓,01
22853565,來來超商股份有限公司,27951158,第二二一分公司,彰化縣彰化市茄苳路2段39號1樓,03
22853565,來來超商股份有限公司,27951164,第○八五分公司,新北市鶯歌區鶯桃路208號1樓,01
22853565,來來超商股份有限公司,27951426,第一００五分公司,彰化縣溪湖鎮彰水路3段409號1樓,03
22853565,來來超商股份有限公司,27951642,第一六八分公司,新北市泰山區工專路61號1樓,03
22853565,來來超商股份有限公司,28410271,第一○九分公司,彰化縣彰化市中山路3段512號1樓,01
22853565,來來超商股份有限公司,28410292,第一八０分公司,雲林縣斗六市太平路245號1樓,03
22853565,來來超商股份有限公司,28410531,第三一七分公司,基隆市安樂區基金一路208巷108號1樓,01
22853565,來來超商股份有限公司,28411150,第三二六分公司,臺北市北投區石牌路1段39巷124號1樓,01
22853565,來來超商股份有限公司,28411736,第三七四分公司,臺北市文山區萬美街1段47號1樓,01
22853565,來來超商股份有限公司,28411742,第二０四分公司,桃園市中壢區環中東路2段328號1樓,01
22853565,來來超商股份有限公司,28412313,第０九三分公司,新北市三峽區中山路9號1樓,01
22853565,來來超商股份有限公司,28412658,第０一七分公司,高雄市鳥松區美山路99號1樓,01
22853565,來來超商股份有限公司,28413740,第四一六分公司,桃園市龍潭區三和里直坑1之1號1樓,03
22853565,來來超商股份有限公司,28414038,第五三一分公司,新北市鶯歌區鶯桃路97之3號1樓,01
