"","公司名稱","分公司統一編號","分公司地址","city","lon","lat"
"4104","統一超商股份有限公司",70793588,"臺北市大安區忠孝東路四段二十六巷5號1樓","臺北市",121.5444898,25.0411385
"4105","統一超商股份有限公司",70793594,"新北市新店區二十張路六四、六十四之1號1樓","新北市",121.5367132,24.9802205
"4106","統一超商股份有限公司",70793790,"臺中市大雅區中山北路14號1樓","臺中市",120.6477138,24.2169528
"4107","統一超商股份有限公司",70793807,"高雄市三民區寶民里正義路13號1樓","高雄市",120.337662,22.628025
"4108","統一超商股份有限公司",70793813,"嘉義縣布袋鎮中安里中厝11號1樓","嘉義縣",120.1787031,23.4174495
"4109","統一超商股份有限公司",70794637,"臺南市新營區復興路762號","臺南市",120.2863337,23.3088257
"4110","統一超商股份有限公司",70794643,"屏東縣滿州鄉滿州村中山路56號1樓","屏東縣",120.8389884,22.0207158
"4111","統一超商股份有限公司",70795565,"臺南市新營區南紙里十八鄰太子路11號1樓","臺南市",120.279962,23.293782
"4112","統一超商股份有限公司",70795571,"新北市板橋區漢生東路三一0號","新北市",121.4712129,25.0087078
"4113","統一超商股份有限公司",70795586,"新北市中和區中正路738號1樓","新北市",121.4854958,24.9981631
"4114","統一超商股份有限公司",70795592,"臺中市烏日區溪南路一段712號1樓","臺中市",120.6427645,24.0751889
"4115","統一超商股份有限公司",70796109,"嘉義縣民雄鄉興中村六鄰江厝店五十四之1號1樓","嘉義縣",120.4214301,23.5247224
"4116","統一超商股份有限公司",70796115,"臺南市新化區武安里中正路6號1樓","臺南市",120.3080598,23.0299303
"4117","統一超商股份有限公司",70796136,"高雄市楠梓區惠民里高楠公路一七六四之1號1樓","高雄市",120.3211003,22.7294918
"4118","統一超商股份有限公司",70796142,"屏東縣潮州鎮三星里四維路一六八之4號","屏東縣",120.5471976,22.5542931
"4119","統一超商股份有限公司",70796157,"屏東縣佳冬鄉賴家村大平路1號","屏東縣",120.5599866,22.4089378
"4120","統一超商股份有限公司",70796473,"新竹縣橫山鄉中豐路2段122、124號1樓","新竹縣",121.1314751,24.7251411
"4121","統一超商股份有限公司",70796488,"臺中市豐原區中正路八0, 5號1樓","臺中市",120.7117228,24.2507299
"4122","統一超商股份有限公司",70796494,"臺中市北屯區北屯路二二四之1號1樓","臺中市",120.6969721,24.1688884
"4123","統一超商股份有限公司",70796868,"高雄市左營區裕誠路16號1樓","高雄市",120.3156842,22.6636775
"4124","統一超商股份有限公司",70798726,"臺中市大雅區神林南路9號1樓","臺中市",120.6546677,24.2290347
"4125","統一超商股份有限公司",70799035,"臺北市中山區樂群二路206號1樓","臺北市",121.5592381,25.0797547
"4126","統一超商股份有限公司",70799041,"臺北市信義區松隆路192、194巷1樓","臺北市",121.5722919,25.0467571
"4127","統一超商股份有限公司",70799056,"新北市淡水區中正路16號1樓","新北市",121.4441665,25.1690893
"4128","統一超商股份有限公司",70799062,"新北市汐止區福德一路243號1樓","新北市",121.633933,25.0647432
"4129","統一超商股份有限公司",70799099,"新北市中和區南山路41、43號1樓、南山路37巷2號1樓","新北市",121.502144,24.9987109
"4130","統一超商股份有限公司",70799400,"臺北市中正區杭州南路一段23號1樓","臺北市",121.5265416,25.0424074
"4131","統一超商股份有限公司",70799416,"南投縣埔里鎮安西路1段306號","南投縣",120.9696881,23.9730847
"4132","統一超商股份有限公司",70799422,"高雄市鳳山區建國路三段16號1樓","高雄市",120.356233,22.6367029
"4133","統一超商股份有限公司",70800173,"新北市鶯歌區鶯桃路660號1樓 / 鶯桃路658巷1號1樓","新北市",121.3290714,24.9693435
"4134","統一超商股份有限公司",70800188,"新竹市香北路82號1樓","新竹市",120.927544,24.7919761
"4135","統一超商股份有限公司",70800194,"南投縣鹿谷鄉仁義路13號1樓","南投縣",120.784279,23.7346556
"4136","統一超商股份有限公司",70800223,"嘉義市東區和平路一0, 3號1樓","嘉義市",120.4574138,23.4778914
"4137","統一超商股份有限公司",70800238,"高雄市小港區二苓里漢民路132、134號1樓","高雄市",120.350705,22.56408
"4138","統一超商股份有限公司",70800384,"臺北市內湖區成功路四段三十巷二十七、二十九、31號1樓","臺北市",121.5914855,25.0821308
"4139","統一超商股份有限公司",70800390,"高雄市左營區海勝里翠峰路34、36號1樓","高雄市",120.289224,22.6719118
"4140","統一超商股份有限公司",70800666,"新北市汐止區樟樹二路255號1樓","新北市",121.640781,25.068541
"4141","統一超商股份有限公司",70800933,"南投縣南投市東山路四0, 8號1樓","南投縣",120.7153953,23.9227466
"4142","統一超商股份有限公司",70801243,"臺北市信義區忠孝東路五段14號1樓","臺北市",121.5654394,25.0410146
"4143","統一超商股份有限公司",70801264,"澎湖縣馬公市光復路18號1樓","澎湖縣",119.5682021,23.5683372
"4144","統一超商股份有限公司",70801671,"臺中市太平區樹德路九十八之9號1樓","臺中市",120.7117819,24.1536624
"4145","統一超商股份有限公司",70801686,"臺中市龍井區中央路二段4號1樓","臺中市",120.5235312,24.203159
"4146","統一超商股份有限公司",70801692,"臺中市北屯區中清路567號1樓","臺中市",120.6724988,24.1687164
"4147","統一超商股份有限公司",70801709,"臺中市西屯區漢成四街2號1樓","臺中市",120.665184,24.170404
"4148","統一超商股份有限公司",70801721,"新北市土城區青雲路二四三、11號","新北市",121.4591983,24.9811432
"4149","統一超商股份有限公司",70801911,"澎湖縣白沙鄉赤崁村大赤崁9號1樓","澎湖縣",119.6006196,23.6675224
"4150","統一超商股份有限公司",70802138,"高雄市左營區左營大路十四之5號","高雄市",120.2876462,22.6801198
"4151","統一超商股份有限公司",70802165,"臺北市內湖區成功路五段四二0巷30號1樓","臺北市",121.6087976,25.0755725
"4152","統一超商股份有限公司",70802708,"桃園市平鎮區平東路661號1樓","桃園市",121.240113,24.912316
"4153","統一超商股份有限公司",70802714,"花蓮縣花蓮市中美路37號1樓","花蓮縣",121.6205049,23.9854066
"4154","統一超商股份有限公司",70802720,"嘉義市東區彌陀路二四0號1樓","嘉義市",120.4631185,23.4735181
"4155","統一超商股份有限公司",70802735,"臺南市新營區太子宮一四二之34號","臺南市",120.2736735,23.2946219
"4156","統一超商股份有限公司",70803018,"新北市三重區頂崁街189號","新北市",121.477597,25.066483
"4157","統一超商股份有限公司",70803024,"屏東縣屏東市瑞光里民生路33號1樓","屏東縣",120.50712,22.6621076
"4158","統一超商股份有限公司",70803100,"臺北市中正區寧波西街86之1號","臺北市",121.5159062,25.0298447
"4159","統一超商股份有限公司",70803122,"新北市新莊區中正路651之8號","新北市",121.4298166,25.0309123
"4160","統一超商股份有限公司",70803571,"臺北市大安區安和路二段七十四巷1號1樓","臺北市",121.5515962,25.0300214
"4161","統一超商股份有限公司",70803586,"新北市深坑區北深路一段一一八、一二0號1樓","新北市",121.6304926,25.0090679
"4162","統一超商股份有限公司",70803592,"桃園市觀音區富源里57之1、57之2號1樓","桃園市",121.1395358,24.979422
"4163","統一超商股份有限公司",70803621,"桃園市龜山區大崗里忠義路2段13號","桃園市",121.3532157,25.0390659
"4164","統一超商股份有限公司",70803679,"臺南市東區忠孝里榮譽街86、86-1號1樓","臺南市",120.2173972,22.9746408
"4165","統一超商股份有限公司",70803707,"新北市中和區成功南路115、117號1樓","新北市",121.4853103,24.9962178
"4166","統一超商股份有限公司",70804109,"新北市樹林區佳園路2段70之1號","新北市",121.3903876,24.9602191
"4167","統一超商股份有限公司",70804115,"新北市三重區大同北路63號1樓","新北市",121.495197,25.0634829
"4168","統一超商股份有限公司",70804396,"高雄市新興區漢民里大同一路83號1樓","高雄市",120.3043054,22.628863
"4169","統一超商股份有限公司",70804662,"臺北市大同區承德路3段240、242號1樓","臺北市",121.5187471,25.0727371
"4170","統一超商股份有限公司",70804678,"新竹縣竹北市縣政九路80號1樓","新竹縣",121.0095153,24.8264853
"4171","統一超商股份有限公司",70804706,"臺中市西屯區工業區一路九十八之32號1樓","臺中市",120.6136494,24.1736375
"4172","統一超商股份有限公司",70804831,"臺北市士林區德行西路96號1樓","臺北市",121.521269,25.104145
"4173","統一超商股份有限公司",70804847,"臺北市內湖區瑞光路16號1樓","臺北市",121.5835307,25.0696262
"4174","統一超商股份有限公司",70804868,"臺南市新市區大順三路125號","臺南市",120.2879568,23.1021637
"4175","統一超商股份有限公司",70805085,"臺南市南區明興路12號1樓","臺南市",120.1886745,22.9607026
"4176","統一超商股份有限公司",70805276,"高雄市三民區鼎泰里裕誠路56號1樓","高雄市",120.3148747,22.6638626
"4177","統一超商股份有限公司",70805727,"宜蘭縣宜蘭市中山路五段92、96號1樓","宜蘭縣",121.7562579,24.7681566
"4178","統一超商股份有限公司",70805732,"南投縣南投市南崗二路14號1樓","南投縣",120.6798385,23.9068486
"4179","統一超商股份有限公司",70806578,"新北市新店區中正路696號1樓","新北市",121.5341569,24.9905707
"4180","統一超商股份有限公司",70806583,"雲林縣土庫鎮馬光路69號1樓","雲林縣",120.3566147,23.705519
"4181","統一超商股份有限公司",70806633,"新北市板橋區文化路一段二七0巷三弄二、4號1樓","新北市",121.467858,25.021014
"4182","統一超商股份有限公司",70806649,"雲林縣西螺鎮建興路163號1樓","雲林縣",120.459064,23.7983441
"4183","統一超商股份有限公司",70806654,"高雄市仁武區大灣里八德南路497、499號1樓","高雄市",120.3411942,22.6769442
"4184","統一超商股份有限公司",70807062,"臺中市太平區光興路572、576號1樓","臺中市",120.729184,24.1042129
"4185","統一超商股份有限公司",70807197,"桃園市大溪區光明里12鄰員林路2段359之1號1樓","桃園市",121.2685068,24.8843601
"4186","統一超商股份有限公司",70807485,"臺中市南區五權南路18號1樓","臺中市",120.6654802,24.138814
"4187","統一超商股份有限公司",70807491,"屏東縣潮州鎮中山路121、123號1樓","屏東縣",120.5397519,22.5494448
"4188","統一超商股份有限公司",70807507,"臺北市中山區南京東路3段208號1樓","臺北市",121.543218,25.0516723
"4189","統一超商股份有限公司",70807513,"新竹市中山路628、630號1樓","新竹市",120.954459,24.796062
"4190","統一超商股份有限公司",70807529,"苗栗縣後龍鎮龍坑里16鄰156之10號","苗栗縣",120.7799571,24.6019653
"4191","統一超商股份有限公司",70807675,"苗栗縣頭份市田寮里16鄰永貞路2段1號","苗栗縣",120.8851586,24.6793511
"4192","統一超商股份有限公司",70808148,"澎湖縣馬公市石泉里一之三00號1樓","澎湖縣",119.5934048,23.5578748
"4193","統一超商股份有限公司",70808153,"澎湖縣馬公市民權路98號1樓","澎湖縣",119.5679727,23.5672601
"4194","統一超商股份有限公司",70808169,"高雄市三民區有光路123、125、127號1樓","高雄市",120.3319871,22.6372766
"4195","統一超商股份有限公司",70808175,"高雄市新興區五福二路94號1樓","高雄市",120.308015,22.625709
"4196","統一超商股份有限公司",70808180,"高雄市六龜區寶來村中正路八十四、86號1樓","高雄市",120.6997929,23.1088318
"4197","統一超商股份有限公司",70808196,"嘉義縣新港鄉中洋村後厝子一之33號1樓","嘉義縣",120.3815356,23.523327
"4198","統一超商股份有限公司",70808219,"雲林縣西螺鎮振興119-1號1樓","雲林縣",120.4775185,23.7886336
"4199","統一超商股份有限公司",70808225,"新北市板橋區和平路29號","新北市",121.459829,24.995555
"4200","統一超商股份有限公司",70808230,"新北市三峽區礁溪里介壽路1段27號1樓","新北市",121.3760214,24.9322201
"4201","統一超商股份有限公司",70808251,"桃園市蘆竹區大新路852、854號1樓","桃園市",121.242879,25.0231908
"4202","統一超商股份有限公司",70808267,"桃園市桃園區福安里19鄰建新街68號1樓","桃園市",121.3119936,24.9828705
"4203","統一超商股份有限公司",70808273,"桃園市中壢區大同路141、143號1樓","桃園市",121.2219188,24.9565571
"4204","統一超商股份有限公司",70808288,"臺北市中山區樂群二路154號1樓","臺北市",121.557629,25.079591
"4205","統一超商股份有限公司",70808484,"臺中市北屯區敦化路15號1樓","臺中市",120.6725349,24.1898621
"4206","統一超商股份有限公司",70808506,"南投縣魚池鄉魚池街三五0號1樓","南投縣",120.9373715,23.8967926
"4207","統一超商股份有限公司",70808787,"新北市蘆洲區永安南路二段356號1樓、新北市蘆洲區永康里環堤大道2、6號1樓","新北市",121.4557652,25.0841934
"4208","統一超商股份有限公司",70808793,"臺中市北區博館路92號1樓","臺中市",120.6664756,24.1555342
"4209","統一超商股份有限公司",70808800,"彰化縣彰化市崙平里崙平北路22號1樓","彰化縣",120.5298239,24.0696264
"4210","統一超商股份有限公司",70808816,"臺南市永康區網寮里六鄰永二街二0, 2號","臺南市",120.2501952,23.0178828
"4211","統一超商股份有限公司",70808822,"高雄市大寮區大寮里大寮路22號1樓","高雄市",120.4017096,22.5959454
"4212","統一超商股份有限公司",70809076,"臺北市士林區大南路400、402號1樓","臺北市",121.5157518,25.0895317
"4213","統一超商股份有限公司",70809097,"新北市蘆洲區集賢路224巷60、62號1樓","新北市",121.480957,25.088134
"4214","統一超商股份有限公司",70809104,"新北市五股區成泰路一段191、193號1樓","新北市",121.4349746,25.0766053
"4215","統一超商股份有限公司",70809126,"高雄市大樹區久堂路城隍巷15之8號1樓 / 久堂路22-3號1樓","高雄市",120.4211366,22.6605428
"4216","統一超商股份有限公司",70809131,"臺中市烏日區溪南路1段375號1樓","臺中市",120.6434469,24.07923
"4217","統一超商股份有限公司",70809266,"臺北市大安區信義路四段32號1樓","臺北市",121.5446977,25.033158
"4218","統一超商股份有限公司",70809596,"桃園市龜山區復興一路392之1號1樓","桃園市",121.3604595,25.0543405
"4219","統一超商股份有限公司",70809619,"新北市新莊區民安西路388、388-1、390、390-1號1樓","新北市",121.4281889,25.010478
"4220","統一超商股份有限公司",70809625,"新北市板橋區重慶路346巷8號","新北市",121.4636559,24.9973502
"4221","統一超商股份有限公司",70809630,"新北市鶯歌區國際二路6巷1號1樓","新北市",121.3383419,24.973732
"4222","統一超商股份有限公司",70809879,"臺東縣臺東市富岡里吉林路2段668號1樓","臺東縣",121.1852253,22.7915116
"4223","統一超商股份有限公司",70809884,"臺東縣卑南鄉龍泉路59號","臺東縣",121.0138831,22.6933266
"4224","統一超商股份有限公司",70809890,"臺東縣臺東市豐谷里中華路2段272、274、276號1樓","臺東縣",121.1362905,22.7435791
"4225","統一超商股份有限公司",70809907,"高雄市左營區明華一路11號","高雄市",120.3104484,22.6622622
"4226","統一超商股份有限公司",70809913,"屏東縣屏東市北興里中正路443號1樓","屏東縣",120.4988185,22.6894298
"4227","統一超商股份有限公司",70810209,"高雄市鳳山區和德里中山路63號1樓","高雄市",120.360724,22.621124
"4228","統一超商股份有限公司",70810215,"高雄市三民區十全一路12號1樓","高雄市",120.3140004,22.6448237
"4229","統一超商股份有限公司",70810221,"臺東縣臺東市豐田里中興路四段四0, 6號","臺東縣",121.0972157,22.7740799
"4230","統一超商股份有限公司",70811018,"花蓮縣玉里鎮中山路一段96號1樓","花蓮縣",121.3168983,23.3285251
"4231","統一超商股份有限公司",70811024,"宜蘭縣蘇澳鎮中山路11號1樓","宜蘭縣",121.8349035,24.5968805
"4232","統一超商股份有限公司",70811039,"臺北市中山區長春路一三五、一三五之1號1樓","臺北市",121.5362581,25.0547633
"4233","統一超商股份有限公司",70811087,"臺南市關廟區香洋村三鄰南雄路二段二一0號1樓","臺南市",120.3264391,22.9686901
"4234","統一超商股份有限公司",70811116,"新竹市科學工業園區研新三路1號","新竹市",120.988169,24.778065
"4235","統一超商股份有限公司",70811122,"苗栗縣竹南鎮光復路265號1樓","苗栗縣",120.8793565,24.6914144
"4236","統一超商股份有限公司",70811143,"桃園市龜山區南美里南上路332號1樓","桃園市",121.3030891,25.0456055
"4237","統一超商股份有限公司",70811777,"新北市烏來區忠治村堰堤九、11號 ","新北市",121.5472627,24.8701337
"4238","統一超商股份有限公司",70811782,"臺中市烏日區仁德村信義街162號1樓","臺中市",120.6398272,24.1051808
"4239","統一超商股份有限公司",70811798,"臺中市西區中山路493號1樓、五權路119號1樓","臺中市",120.672318,24.147029
"4240","統一超商股份有限公司",70812255,"臺中市西區精誠路四十一之六、四十一之7號1樓","臺中市",120.6551921,24.1532583
"4241","統一超商股份有限公司",70812353,"臺北市信義區松山路136號、138號、138之1號1樓","臺北市",121.577578,25.04727
"4242","統一超商股份有限公司",70812369,"新北市樹林區樹新路245號1樓","新北市",121.4312055,25.0008385
"4243","統一超商股份有限公司",70812656,"臺中市豐原區豐勢路一段21號1樓","臺中市",120.7344072,24.2600239
"4244","統一超商股份有限公司",70812902,"臺中市北區中清路一段506、508號1樓","臺中市",120.6730577,24.1680508
"4245","統一超商股份有限公司",70812918,"臺中市北屯區松竹路88號1樓","臺中市",120.7279999,24.1791877
"4246","統一超商股份有限公司",70813135,"臺中市梧棲區臨港路三段70、72號1樓","臺中市",120.5141371,24.2286742
"4247","統一超商股份有限公司",70813141,"高雄市三民區寶安里九如一路446、448號1樓 / 臥龍路67號1樓","高雄市",120.3298279,22.6389931
"4248","統一超商股份有限公司",70813493,"苗栗縣竹南鎮仁愛路902號","苗栗縣",120.897156,24.709584
"4249","統一超商股份有限公司",70813584,"臺北市大安區忠孝東路三段二四九之1號1樓","臺北市",121.5415776,25.0418034
"4250","統一超商股份有限公司",70813590,"桃園市桃園區自強里13鄰經國路685號1樓","桃園市",121.302149,25.023801
"4251","統一超商股份有限公司",70813607,"臺東縣臺東市建興里十一鄰知本路四段2號","臺東縣",121.0415518,22.7062317
"4252","統一超商股份有限公司",70813830,"新竹市科學園區研新二路6號1樓","新竹市",120.9925019,24.7786387
"4253","統一超商股份有限公司",70813867,"臺南市歸仁區八甲村中正北路一段14號1樓","臺南市",120.2944652,22.9674433
"4254","統一超商股份有限公司",70814438,"臺北市南港區重陽路164號1樓","臺北市",121.600925,25.0571513
"4255","統一超商股份有限公司",70814465,"新竹市科學園區力行六路8號1樓","新竹市",121.0128003,24.7730433
"4256","統一超商股份有限公司",70814486,"臺中市西區民生路13號1樓","臺中市",120.664478,24.1442676
"4257","統一超商股份有限公司",70814492,"臺中市北屯區同榮里同榮路161號1樓","臺中市",120.6618565,24.1958468
"4258","統一超商股份有限公司",70814872,"新北市鶯歌區尖山里尖山路150號1樓","新北市",121.3464127,24.9485932
"4259","統一超商股份有限公司",70814887,"桃園市龜山區精忠里二十鄰長壽路一五三、一五五、13號1樓","桃園市",NA,NA
"4260","統一超商股份有限公司",70815372,"新北市中和區華新街156號1樓","新北市",121.5075911,24.9824543
"4261","統一超商股份有限公司",70815387,"新北市三重區仁義街208號1樓","新北市",121.4963817,25.0822098
"4262","統一超商股份有限公司",70815422,"臺北市松山區復興南路一段43號1樓","臺北市",121.5440605,25.0456551
"4263","統一超商股份有限公司",70815437,"臺北市內湖區洲子街46號1樓","臺北市",121.5733269,25.0790027
"4264","統一超商股份有限公司",70815540,"臺南市北區北門里公園南路71號","臺南市",120.2109134,23.0004148
"4265","統一超商股份有限公司",70815555,"桃園市桃園區中泰里國際路1段1179號1樓","桃園市",121.288619,24.9892509
"4266","統一超商股份有限公司",70815577,"新北市八里區中華路二段562號1樓、560巷1號1樓","新北市",121.3987532,25.1449562
"4267","統一超商股份有限公司",70815582,"新北市中和區員山里中山路3段108號1樓","新北市",121.476633,25.0061179
"4268","統一超商股份有限公司",70815892,"新北市樹林區中洲街51巷1號","新北市",121.3966659,24.9709431
"4269","統一超商股份有限公司",70815909,"新北市淡水區淡金路三段2號2樓","新北市",121.4466407,25.1975615
"4270","統一超商股份有限公司",70815915,"新北市新店區安康路三段41號1樓","新北市",121.4929484,24.9528143
"4271","統一超商股份有限公司",70816061,"臺中市中區成功路10號1樓、興中街六十八號一樓","臺中市",120.6859418,24.1383099
"4272","統一超商股份有限公司",70816077,"金門縣金城鎮東門里民族路7號1樓","金門縣",118.3213428,24.4310219
"4273","統一超商股份有限公司",70816082,"宜蘭縣蘇澳鎮蘇花路二段328號1樓","宜蘭縣",121.8023256,24.4650068
"4274","統一超商股份有限公司",70816098,"臺北市中山區林森北路310巷10號1樓、中山北路二段59巷55、55-1、55-2、55-3、55-4、57、59號1樓","臺北市",121.5247953,25.055973
"4275","統一超商股份有限公司",70816273,"臺北市大同區南京西路10號1樓","臺北市",121.5215955,25.0522556
"4276","統一超商股份有限公司",70816288,"新北市三芝區北勢子42之11號1樓","新北市",121.4743964,25.231921
"4277","統一超商股份有限公司",70816294,"桃園市觀音區成功路1段525、527、529號1樓","桃園市",121.125122,25.054724
"4278","統一超商股份有限公司",70816301,"彰化縣北斗鎮中華路205號1樓","彰化縣",120.5237086,23.8729628
"4279","統一超商股份有限公司",70816560,"臺北市士林區福港街246、248號1樓","臺北市",121.5174566,25.0843099
"4280","統一超商股份有限公司",70816581,"高雄市大社區保社村旗楠路71號1樓","高雄市",120.3453312,22.7471335
"4281","統一超商股份有限公司",70816962,"桃園市中壢區中園路二段138、140號1樓","桃園市",121.2342831,24.9923669
"4282","統一超商股份有限公司",70817569,"臺中市西屯區大墩路21號1樓","臺中市",120.651958,24.159262
"4283","統一超商股份有限公司",70817575,"臺中市大雅區民生路三段10號1樓","臺中市",120.6582849,24.2294882
"4284","統一超商股份有限公司",70817580,"臺中市新社區中興嶺170-2號1樓","臺中市",120.7901256,24.2080288
"4285","統一超商股份有限公司",70817596,"臺北市內湖區西康里瑞光路五八三巷27號1樓","臺北市",121.5754364,25.0760766
"4286","統一超商股份有限公司",70817815,"新北市新莊區中原路201、203號1樓","新北市",121.4513432,25.0542544
"4287","統一超商股份有限公司",70817836,"屏東縣枋寮鄉安樂村中山路143、145、147號1樓","屏東縣",120.596582,22.3642568
"4288","統一超商股份有限公司",70818188,"高雄市前鎮區草衙里草衙二路407、409、411號1樓","高雄市",120.322327,22.578973
"4289","統一超商股份有限公司",70818194,"高雄市三民區寶國里義華路9號1樓","高雄市",120.3451251,22.6418717
"4290","統一超商股份有限公司",70819089,"新北市永和區福和路121號1、2樓","新北市",121.5217121,25.0077645
"4291","統一超商股份有限公司",70819948,"臺南市永康區永康里二十三鄰中山南路15號","臺南市",120.232393,23.013302
"4292","統一超商股份有限公司",70819953,"雲林縣北港鎮東華里中山路一五0號1樓","雲林縣",120.3044971,23.5671573
"4293","統一超商股份有限公司",70819969,"高雄市茄萣區仁愛路二段157、159、161號1樓、忠孝街127-8、127-9、127-10號1樓","高雄市",120.1848901,22.8967125
"4294","統一超商股份有限公司",70820282,"臺北市大安區和平東路一段16號1樓","臺北市",121.5234819,25.0267493
"4295","統一超商股份有限公司",70820683,"臺北市內湖區陽光街14號1樓","臺北市",121.5880816,25.0770065
"4296","統一超商股份有限公司",70820699,"臺北市內湖區陽光街15號1樓","臺北市",121.5881352,25.0770179
"4297","統一超商股份有限公司",70820706,"臺北市萬華區峨嵋街一一一之二、一一一之3號1樓","臺北市",121.5038914,25.0443182
"4298","統一超商股份有限公司",70820712,"宜蘭縣壯圍鄉大福路10號1樓","宜蘭縣",121.8062492,24.7949201
"4299","統一超商股份有限公司",70821276,"苗栗縣後龍鎮大庄里17鄰成功路207號","苗栗縣",120.7944825,24.6141505
"4300","統一超商股份有限公司",70821281,"高雄市小港區小港里一鄰小港路77號","高雄市",120.341532,22.565343
"4301","統一超商股份有限公司",70821819,"臺北市信義區忠孝東路五段一之6號1樓","臺北市",121.565147,25.040846
"4302","統一超商股份有限公司",70821825,"新北市雙溪區自強路7號1樓","新北市",121.8663354,25.038955
"4303","統一超商股份有限公司",70821846,"高雄市左營區新光里華夏路977、979號1樓","高雄市",120.3049541,22.6811111
"4304","統一超商股份有限公司",70821873,"桃園市中壢區九和一街20號1樓","桃園市",121.22389,24.9616079
"4305","統一超商股份有限公司",70822710,"臺中市南區西川里忠明南路七三0巷17號1樓、復興路二段71巷70號1樓","臺中市",120.6593866,24.1226979
"4306","統一超商股份有限公司",70822958,"臺中市西區向上路一段381、383、385號1樓","臺中市",120.6554389,24.1466354
"4307","統一超商股份有限公司",70823154,"彰化縣永靖鄉永坡路2號1樓","彰化縣",120.5468693,23.9242065
"4308","統一超商股份有限公司",70823160,"臺中市大甲區青年路一三0號1樓","臺中市",120.6460618,24.4043178
"4309","統一超商股份有限公司",70823176,"臺中市大里區大智路567號1樓","臺中市",120.6904129,24.1232869
"4310","統一超商股份有限公司",70823181,"新北市三峽區溪北街一0, 9號1樓","新北市",121.3968345,24.9361357
"4311","統一超商股份有限公司",70823197,"基隆市信義區信二路二四三、11號1樓","基隆市",121.7516809,25.1295723
"4312","統一超商股份有限公司",70823345,"桃園市大溪區僑愛一街72巷15號1樓","桃園市",121.2943256,24.9224414
"4313","統一超商股份有限公司",70823513,"彰化縣花壇鄉中山路二段六四九、12號1樓","彰化縣",120.5351105,24.0398095
"4314","統一超商股份有限公司",70823529,"高雄市大寮區義發路7、8號1樓","高雄市",120.3857886,22.6176667
"4315","統一超商股份有限公司",70823555,"屏東縣南州鄉溪南村三民路9號1樓","屏東縣",120.511038,22.489922
"4316","統一超商股份有限公司",70824230,"臺北市士林區中正路9號1樓","臺北市",121.5289308,25.0959195
"4317","統一超商股份有限公司",70824246,"新北市蘆洲區集賢路271號1樓","新北市",121.4810956,25.0835573
"4318","統一超商股份有限公司",70824506,"新北市三峽區民生街25號1樓、民生街27巷1號1樓","新北市",121.3760277,24.9363608
"4319","統一超商股份有限公司",70824533,"南投縣埔里鎮中正路704號1樓","南投縣",120.9628574,23.9737979
"4320","統一超商股份有限公司",70824800,"高雄市前鎮區忠誠路6號1樓","高雄市",120.3270124,22.592885
"4321","統一超商股份有限公司",70824941,"桃園市龜山區舊路里振興路636、638號","桃園市",121.3606175,25.0145836
"4322","統一超商股份有限公司",70824956,"桃園市蘆竹區南興里4鄰忠孝西路206號1樓","桃園市",121.2892288,25.0407304
"4323","統一超商股份有限公司",70824978,"桃園市龜山區頂興路31-1號","桃園市",121.3281003,24.9912775
"4324","統一超商股份有限公司",70824983,"臺南市後壁區後壁村三鄰後壁71號","臺南市",120.3550808,23.3665101
"4325","統一超商股份有限公司",70824999,"臺南市西港區營西村一鄰1號","臺南市",120.2167412,23.139288
"4326","統一超商股份有限公司",70825168,"彰化縣和美鎮德美路七00號1樓","彰化縣",120.4952677,24.1187147
"4327","統一超商股份有限公司",70825322,"臺北市大同區承德路一段22號1樓","臺北市",121.5166991,25.050499
"4328","統一超商股份有限公司",70825337,"苗栗縣苗栗市自治路72號1樓","苗栗縣",120.8190326,24.5660308
"4329","統一超商股份有限公司",70825343,"高雄市左營區福山里重愛路63、65、67號1樓","高雄市",120.318455,22.683135
"4330","統一超商股份有限公司",70825358,"屏東縣內埔鄉豐田村中正路12號1樓","屏東縣",120.5521737,22.6261087
"4331","統一超商股份有限公司",70825723,"桃園市楊梅區瑞原里民富路三段22、24號1樓","桃園市",121.1055218,24.9273478
"4332","統一超商股份有限公司",70825744,"高雄市旗山區南洲里旗南二路九十一之1號1樓","高雄市",120.4633845,22.8396166
"4333","統一超商股份有限公司",70827172,"臺北市松山區寶清街34號1樓","臺北市",121.5677319,25.0526985
"4334","統一超商股份有限公司",70827187,"臺北市松山區東興路13-1號1樓;15巷3號1樓","臺北市",121.5654753,25.0501794
"4335","統一超商股份有限公司",70827200,"桃園市中壢區中美路39號1樓 / 建國北路55號1樓","桃園市",121.2267002,24.9581672
"4336","統一超商股份有限公司",70827222,"苗栗縣頭份市中正一路554、556號","苗栗縣",120.936839,24.684168
"4337","統一超商股份有限公司",70827378,"新北市板橋區新生街八十九巷2號","新北市",121.4581696,25.021975
"4338","統一超商股份有限公司",80020703,"桃園市桃園區春日路1344、1346號1樓","桃園市",121.3059368,25.0264046
"4339","統一超商股份有限公司",80020719,"桃園市蘆竹區六福路247巷2-1號1樓","桃園市",121.297814,25.0610011
"4340","統一超商股份有限公司",80020725,"新竹市三民里民族路114、116號1樓","新竹市",120.9772419,24.8077169
"4341","統一超商股份有限公司",80020915,"臺北市中山區錦州街263、265號1樓","臺北市",121.5349081,25.0603666
"4342","統一超商股份有限公司",80021246,"桃園市龍潭區中正里八鄰龍華路18號1樓","桃園市",121.2147,24.8660259
